ID_Transacao,Data_Venda,ID_Cliente,Cidade_Cliente,Nome_Produto,Categoria_Produto,Metodo_Pagamento,Valor_Unitario,Quantidade,Valor_Total
T004464,2024-12-12,C0193,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Débito,1785.07,2,3570.14
T004465,2024-02-24,C0411,Rio de Janeiro,Webcam,Periféricos,Pix,4359.8,2,8719.6
T004466,2023-10-05,C0771,Campinas,Notebook,Informática,Cartão de Crédito,2912.79,2,5825.58
T004467,2024-07-19,C1045,Brasília,Fone Bluetooth,Acessórios,Pix,373.97,5,1869.85
T004468,2023-02-10,C0642,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Débito,4997.08,1,4997.08
T004469,2024-08-25,C0307,São Paulo,Cadeira Gamer,Móveis,Cartão de Crédito,704.9,3,2114.7
T004470,2023-05-28,C1026,São Paulo,Tablet,Telefonia,Pix,4892.73,5,24463.65
T004471,2024-11-09,C0415,Belo Horizonte,Notebook,Informática,Cartão de Crédito,407.01,2,814.02
T004472,2024-12-11,C1143,Curitiba,Mouse Gamer,Periféricos,Boleto,240.02,3,720.06
T004473,2024-03-28,C1123,Salvador,Teclado Mecânico,Periféricos,Cartão de Crédito,2895.25,1,2895.25
T004474,2024-06-30,C0832,Recife,Fone Bluetooth,Acessórios,Cartão de Débito,4225.94,5,21129.7
T004475,2023-01-11,C0976,Curitiba,Tablet,Telefonia,Boleto,2731.66,5,13658.3
T004476,2024-02-22,C0446,Campinas,Tablet,Telefonia,Cartão de Débito,2232.72,1,2232.72
T004477,2024-12-22,C1053,Belo Horizonte,Notebook,Informática,Pix,4360.31,5,21801.55
T004478,2024-04-20,C0547,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Débito,2115.6,4,8462.4
T004479,2023-01-03,C0125,Recife,Monitor,Informática,Boleto,1548.6,3,4645.8
T004480,2024-07-29,C0791,Rio de Janeiro,Fone Bluetooth,Acessórios,Cartão de Crédito,515.19,5,2575.95
T004481,2023-03-17,C0684,Salvador,Carregador Portátil,Acessórios,Cartão de Débito,4594.14,3,13782.42
T004482,2023-07-01,C0458,Curitiba,Cadeira Gamer,Móveis,Boleto,358.83,5,1794.15
T004483,2023-10-03,C0233,Recife,Webcam,Periféricos,Boleto,1158.81,4,4635.24
T004484,2023-03-20,C1084,Salvador,Notebook,Informática,Cartão de Débito,1327.68,1,1327.68
T004485,2024-01-18,C1165,Fortaleza,Monitor,Informática,Pix,490.78,1,490.78
T004486,2023-03-15,C0214,Brasília,Monitor,Informática,Pix,833.9,3,2501.7
T004487,2024-03-12,C0509,Curitiba,Cadeira Gamer,Móveis,Cartão de Crédito,2107.27,3,6321.81
T004488,2023-01-22,C0186,Fortaleza,Notebook,Informática,Cartão de Débito,654.77,1,654.77
T004489,2024-12-03,C0901,Rio de Janeiro,Webcam,Periféricos,Cartão de Crédito,1055.27,5,5276.35
T004490,2023-08-02,C1153,Recife,Smartphone,Telefonia,Cartão de Débito,4947.28,2,9894.56
T004491,2023-07-29,C0396,Belo Horizonte,Cadeira Gamer,Móveis,Pix,4132.03,3,12396.09
T004492,2024-01-29,C0514,Belo Horizonte,Monitor,Informática,Cartão de Crédito,673.95,5,3369.75
T004493,2023-03-17,C0784,Rio de Janeiro,Tablet,Telefonia,Cartão de Crédito,923.63,1,923.63
T004494,2024-04-01,C0737,Curitiba,Monitor,Informática,Pix,594.59,5,2972.95
T004495,2023-03-17,C1030,Rio de Janeiro,Carregador Portátil,Acessórios,Pix,2546.01,5,12730.05
T004496,2023-02-26,C0927,Campinas,Tablet,Telefonia,Boleto,4058.8,5,20294.0
T004497,2023-11-23,C0408,Belo Horizonte,Monitor,Informática,Cartão de Débito,2730.88,1,2730.88
T004498,2024-01-23,C0718,São Paulo,Teclado Mecânico,Periféricos,Pix,2226.02,2,4452.04
T004499,2023-05-24,C1133,Rio de Janeiro,Teclado Mecânico,Periféricos,Pix,3961.54,2,7923.08
T004500,2024-08-06,C0486,São Paulo,Carregador Portátil,Acessórios,Cartão de Débito,1829.46,4,7317.84
T004501,2024-04-17,C0752,Porto Alegre,Tablet,Telefonia,Cartão de Débito,147.3,4,589.2
T004502,2024-04-25,C0721,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Débito,882.9,3,2648.7
T004503,2023-07-10,C0420,Brasília,Monitor,Informática,Cartão de Débito,2072.23,5,10361.15
T004504,2023-06-04,C0448,Recife,Carregador Portátil,Acessórios,Boleto,1508.95,3,4526.85
T004505,2024-03-22,C0973,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Débito,4738.64,2,9477.28
T004506,2023-07-22,C0053,Porto Alegre,Mouse Gamer,Periféricos,Pix,2254.55,1,2254.55
T004507,2024-11-14,C0651,Rio de Janeiro,Teclado Mecânico,Periféricos,Boleto,811.88,2,1623.76
T004508,2024-12-04,C1161,Recife,Webcam,Periféricos,Boleto,4095.6,3,12286.8
T004509,2024-12-19,C1018,Recife,Notebook,Informática,Cartão de Crédito,3801.64,2,7603.28
T004510,2024-02-19,C0499,Porto Alegre,Webcam,Periféricos,Cartão de Crédito,2707.83,1,2707.83
T004511,2023-09-07,C0252,Rio de Janeiro,Carregador Portátil,Acessórios,Pix,1511.39,4,6045.56
T004512,2023-10-16,C0119,Recife,Fone Bluetooth,Acessórios,Cartão de Débito,88.03,1,88.03
T004513,2023-07-12,C1138,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Crédito,4918.89,1,4918.89
T004514,2023-01-08,C0724,Salvador,Smartphone,Telefonia,Cartão de Crédito,1477.49,1,1477.49
T004515,2024-04-24,C0783,Porto Alegre,Carregador Portátil,Acessórios,Boleto,1096.09,3,3288.27
T004516,2024-11-15,C0679,Curitiba,Fone Bluetooth,Acessórios,Cartão de Débito,2151.81,1,2151.81
T004517,2023-12-17,C0892,Campinas,Notebook,Informática,Cartão de Débito,1932.35,2,3864.7
T004518,2023-03-16,C0866,Fortaleza,Smartphone,Telefonia,Cartão de Crédito,1064.65,3,3193.95
T004519,2024-06-22,C0998,Curitiba,Carregador Portátil,Acessórios,Pix,3800.16,5,19000.8
T004520,2024-11-16,C0329,Campinas,Mouse Gamer,Periféricos,Pix,934.26,3,2802.78
T004521,2024-03-07,C1101,Belo Horizonte,Fone Bluetooth,Acessórios,Pix,869.68,3,2609.04
T004522,2023-04-04,C1091,Recife,Smartphone,Telefonia,Pix,3875.98,4,15503.92
T004523,2024-06-17,C0778,Recife,Monitor,Informática,Boleto,1001.49,1,1001.49
T004524,2024-10-07,C0201,Salvador,Tablet,Telefonia,Cartão de Crédito,3052.05,1,3052.05
T004525,2023-07-20,C0351,Recife,Notebook,Informática,Cartão de Débito,3737.06,5,18685.3
T004526,2023-02-02,C1185,Rio de Janeiro,Mouse Gamer,Periféricos,Cartão de Débito,2203.09,1,2203.09
T004527,2024-08-31,C0292,Porto Alegre,Tablet,Telefonia,Cartão de Débito,2518.29,3,7554.87
T004528,2023-09-15,C0962,Brasília,Cadeira Gamer,Móveis,Cartão de Crédito,3219.83,1,3219.83
T004529,2024-04-17,C1122,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Débito,4499.98,2,8999.96
T004530,2023-09-07,C0694,Recife,Teclado Mecânico,Periféricos,Cartão de Crédito,2019.93,4,8079.72
T004531,2024-04-22,C0236,Curitiba,Teclado Mecânico,Periféricos,Pix,1305.05,1,1305.05
T004532,2024-06-25,C0912,Campinas,Notebook,Informática,Cartão de Débito,2932.03,1,2932.03
T004533,2024-08-31,C0970,Salvador,Smartphone,Telefonia,Pix,377.92,4,1511.68
T004534,2024-03-31,C0371,Belo Horizonte,Webcam,Periféricos,Cartão de Crédito,3655.83,3,10967.49
T004535,2024-06-18,C0752,Porto Alegre,Tablet,Telefonia,Pix,3600.37,2,7200.74
T004536,2024-01-06,C0573,Curitiba,Mouse Gamer,Periféricos,Cartão de Débito,1746.26,4,6985.04
T004537,2023-04-21,C0918,Rio de Janeiro,Mouse Gamer,Periféricos,Cartão de Débito,1122.57,5,5612.85
T004538,2023-05-23,C0581,Fortaleza,Cadeira Gamer,Móveis,Pix,1459.7,4,5838.8
T004539,2023-04-26,C0165,Porto Alegre,Webcam,Periféricos,Boleto,1570.08,4,6280.32
T004540,2024-08-13,C0011,Porto Alegre,Notebook,Informática,Cartão de Crédito,92.9,3,278.7
T004541,2024-11-28,C0273,Campinas,Cadeira Gamer,Móveis,Cartão de Crédito,1542.86,5,7714.3
T004542,2024-06-21,C1061,Rio de Janeiro,Fone Bluetooth,Acessórios,Boleto,1835.38,3,5506.14
T004543,2023-11-28,C1007,São Paulo,Carregador Portátil,Acessórios,Cartão de Débito,4099.44,5,20497.2
T004544,2024-04-05,C0392,Salvador,Webcam,Periféricos,Cartão de Débito,839.09,2,1678.18
T004545,2023-12-13,C0128,Belo Horizonte,Mouse Gamer,Periféricos,Cartão de Crédito,719.96,5,3599.8
T004546,2024-07-18,C0909,Salvador,Monitor,Informática,Pix,544.93,5,2724.65
T004547,2023-04-26,C0559,Curitiba,Teclado Mecânico,Periféricos,Boleto,3716.94,4,14867.76
T004548,2023-08-09,C0506,Fortaleza,Teclado Mecânico,Periféricos,Boleto,2976.25,2,5952.5
T004549,2023-06-27,C1099,Recife,Tablet,Telefonia,Pix,502.78,2,1005.56
T004550,2023-11-28,C0566,Belo Horizonte,Tablet,Telefonia,Cartão de Débito,3798.66,4,15194.64
T004551,2023-04-11,C0769,Fortaleza,Mouse Gamer,Periféricos,Cartão de Crédito,1779.84,4,7119.36
T004552,2023-12-01,C0554,Porto Alegre,Mouse Gamer,Periféricos,Boleto,4951.33,4,19805.32
T004553,2023-09-09,C0520,São Paulo,Cadeira Gamer,Móveis,Boleto,1336.6,4,5346.4
T004554,2024-05-09,C0780,São Paulo,Carregador Portátil,Acessórios,Cartão de Crédito,955.69,4,3822.76
T004555,2023-03-23,C0492,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Crédito,4042.59,4,16170.36
T004556,2024-03-12,C0310,Fortaleza,Mouse Gamer,Periféricos,Pix,4725.54,1,4725.54
T004557,2024-10-30,C0277,Curitiba,Fone Bluetooth,Acessórios,Pix,1022.59,3,3067.77
T004558,2023-04-30,C0568,Rio de Janeiro,Smartphone,Telefonia,Pix,4537.76,4,18151.04
T004559,2024-04-01,C0088,Campinas,Mouse Gamer,Periféricos,Pix,2481.62,5,12408.1
T004560,2024-04-21,C1003,Salvador,Fone Bluetooth,Acessórios,Cartão de Crédito,355.24,2,710.48
T004561,2024-04-15,C1140,São Paulo,Teclado Mecânico,Periféricos,Boleto,757.71,3,2273.13
T004562,2023-11-01,C0450,Rio de Janeiro,Notebook,Informática,Cartão de Débito,4547.39,5,22736.95
T004563,2024-01-04,C0900,Fortaleza,Notebook,Informática,Boleto,3811.29,1,3811.29
T004564,2024-04-18,C0456,Rio de Janeiro,Webcam,Periféricos,Boleto,4846.53,3,14539.59
T004565,2024-06-18,C0306,Salvador,Carregador Portátil,Acessórios,Pix,2231.56,4,8926.24
T004566,2024-09-03,C0245,Recife,Mouse Gamer,Periféricos,Boleto,2090.18,3,6270.54
T004567,2023-03-02,C0090,Recife,Cadeira Gamer,Móveis,Boleto,347.01,2,694.02
T004568,2023-04-01,C0297,Salvador,Webcam,Periféricos,Cartão de Crédito,4326.76,1,4326.76
T004569,2023-02-07,C0130,Porto Alegre,Mouse Gamer,Periféricos,Cartão de Débito,3141.14,5,15705.7
T004570,2024-03-11,C0131,Campinas,Monitor,Informática,Pix,3804.08,4,15216.32
T004571,2023-02-09,C0207,Campinas,Cadeira Gamer,Móveis,Cartão de Crédito,1036.54,2,2073.08
T004572,2023-11-07,C0760,Salvador,Notebook,Informática,Cartão de Débito,1754.01,2,3508.02
T004573,2023-02-27,C0773,Brasília,Monitor,Informática,Cartão de Débito,501.01,1,501.01
T004574,2023-10-28,C0073,Porto Alegre,Notebook,Informática,Cartão de Crédito,4842.59,4,19370.36
T004575,2024-11-20,C0925,Curitiba,Smartphone,Telefonia,Cartão de Débito,4436.06,4,17744.24
T004576,2023-04-21,C0314,Recife,Webcam,Periféricos,Cartão de Crédito,4933.97,1,4933.97
T004577,2024-03-10,C0276,Porto Alegre,Tablet,Telefonia,Pix,3281.84,5,16409.2
T004578,2024-09-12,C0352,Salvador,Carregador Portátil,Acessórios,Pix,4994.47,4,19977.88
T004579,2024-02-16,C0937,Recife,Notebook,Informática,Cartão de Débito,2899.91,5,14499.55
T004580,2023-04-25,C0934,Recife,Monitor,Informática,Pix,4511.35,1,4511.35
T004581,2024-09-20,C0607,Rio de Janeiro,Webcam,Periféricos,Pix,3839.67,1,3839.67
T004582,2024-08-03,C0396,Brasília,Webcam,Periféricos,Pix,2098.51,3,6295.53
T004583,2024-11-26,C0617,Porto Alegre,Cadeira Gamer,Móveis,Boleto,113.59,1,113.59
T004584,2023-07-13,C0339,Recife,Cadeira Gamer,Móveis,Cartão de Crédito,899.88,1,899.88
T004585,2024-11-01,C1181,Recife,Teclado Mecânico,Periféricos,Boleto,761.32,2,1522.64
T004586,2024-06-18,C0680,Brasília,Notebook,Informática,Pix,4462.91,1,4462.91
T004587,2024-06-19,C0854,Curitiba,Monitor,Informática,Pix,4032.28,5,20161.4
T004588,2024-01-03,C1190,Brasília,Smartphone,Telefonia,Pix,4185.0,2,8370.0
T004589,2023-04-27,C1196,Brasília,Carregador Portátil,Acessórios,Pix,4990.58,2,9981.16
T004590,2024-05-20,C0819,Belo Horizonte,Webcam,Periféricos,Cartão de Débito,3391.57,4,13566.28
T004591,2024-08-18,C0760,Campinas,Teclado Mecânico,Periféricos,Boleto,3940.56,1,3940.56
T004592,2023-04-23,C0470,Rio de Janeiro,Monitor,Informática,Boleto,1551.32,1,1551.32
T004593,2024-08-17,C0567,Fortaleza,Monitor,Informática,Pix,1096.94,3,3290.82
T004594,2024-10-11,C0271,Brasília,Cadeira Gamer,Móveis,Cartão de Crédito,780.24,5,3901.2
T004595,2024-06-06,C0691,São Paulo,Mouse Gamer,Periféricos,Boleto,4443.09,5,22215.45
T004596,2023-02-04,C0194,Brasília,Mouse Gamer,Periféricos,Cartão de Débito,4239.53,1,4239.53
T004597,2023-05-16,C0442,Recife,Cadeira Gamer,Móveis,Cartão de Débito,517.12,3,1551.36
T004598,2024-02-27,C1145,Campinas,Mouse Gamer,Periféricos,Cartão de Crédito,4665.76,1,4665.76
T004599,2024-10-05,C0371,Recife,Tablet,Telefonia,Boleto,3069.97,1,3069.97
T004600,2024-12-18,C1019,Belo Horizonte,Teclado Mecânico,Periféricos,Cartão de Débito,1005.65,2,2011.3
T004601,2023-06-14,C0849,Rio de Janeiro,Carregador Portátil,Acessórios,Pix,4138.87,5,20694.35
T004602,2023-07-01,C1015,Salvador,Teclado Mecânico,Periféricos,Cartão de Débito,1777.92,4,7111.68
T004603,2023-08-02,C0496,Salvador,Teclado Mecânico,Periféricos,Cartão de Crédito,48.64,4,194.56
T004604,2024-01-08,C0298,São Paulo,Mouse Gamer,Periféricos,Cartão de Débito,2863.13,2,5726.26
T004605,2024-03-01,C0992,Belo Horizonte,Teclado Mecânico,Periféricos,Pix,3025.81,3,9077.43
T004606,2024-03-20,C0226,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Crédito,1106.48,2,2212.96
T004607,2023-03-19,C0896,Porto Alegre,Tablet,Telefonia,Boleto,4521.71,3,13565.13
T004608,2024-11-13,C1145,Porto Alegre,Tablet,Telefonia,Boleto,3424.23,5,17121.15
T004609,2023-05-31,C1048,Brasília,Carregador Portátil,Acessórios,Cartão de Crédito,2059.68,5,10298.4
T004610,2023-10-29,C0996,Campinas,Teclado Mecânico,Periféricos,Cartão de Crédito,3980.79,4,15923.16
T004611,2023-01-06,C0870,Salvador,Webcam,Periféricos,Cartão de Crédito,1623.18,3,4869.54
T004612,2024-09-16,C0025,Recife,Fone Bluetooth,Acessórios,Pix,4983.06,3,14949.18
T004613,2024-08-13,C0114,Fortaleza,Carregador Portátil,Acessórios,Pix,1915.31,1,1915.31
T004614,2024-09-02,C0664,Fortaleza,Tablet,Telefonia,Cartão de Crédito,745.47,3,2236.41
T004615,2023-02-09,C1123,Rio de Janeiro,Webcam,Periféricos,Boleto,2416.38,5,12081.9
T004616,2023-10-05,C0080,Rio de Janeiro,Tablet,Telefonia,Boleto,4961.97,1,4961.97
T004617,2024-07-03,C0359,Brasília,Tablet,Telefonia,Cartão de Crédito,2615.42,1,2615.42
T004618,2024-04-11,C1010,Recife,Notebook,Informática,Cartão de Débito,3130.73,3,9392.19
T004619,2024-05-05,C1139,Rio de Janeiro,Webcam,Periféricos,Cartão de Débito,1007.15,3,3021.45
T004620,2023-01-22,C0372,Curitiba,Tablet,Telefonia,Boleto,175.39,5,876.95
T004621,2023-06-17,C0716,Campinas,Mouse Gamer,Periféricos,Cartão de Crédito,4206.93,2,8413.86
T004622,2023-01-08,C0003,São Paulo,Tablet,Telefonia,Cartão de Crédito,4563.03,1,4563.03
T004623,2024-04-05,C0984,Campinas,Teclado Mecânico,Periféricos,Boleto,4928.85,4,19715.4
T004624,2023-11-21,C0007,São Paulo,Teclado Mecânico,Periféricos,Cartão de Crédito,3229.3,1,3229.3
T004625,2024-07-05,C0196,São Paulo,Tablet,Telefonia,Cartão de Débito,4785.9,5,23929.5
T004626,2024-10-19,C0539,Recife,Carregador Portátil,Acessórios,Cartão de Crédito,834.89,1,834.89
T004627,2024-06-04,C0571,Salvador,Mouse Gamer,Periféricos,Pix,2591.11,4,10364.44
T004628,2024-05-09,C0265,Salvador,Webcam,Periféricos,Boleto,3395.68,3,10187.04
T004629,2024-10-27,C0985,Curitiba,Fone Bluetooth,Acessórios,Cartão de Débito,3619.04,3,10857.12
T004630,2024-05-24,C0182,Campinas,Monitor,Informática,Boleto,636.94,2,1273.88
T004631,2024-07-03,C0687,Belo Horizonte,Carregador Portátil,Acessórios,Pix,3823.5,5,19117.5
T004632,2024-01-18,C0150,Rio de Janeiro,Notebook,Informática,Boleto,3123.38,3,9370.14
T004633,2023-10-10,C0162,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Débito,688.76,4,2755.04
T004634,2024-03-29,C0464,São Paulo,Tablet,Telefonia,Cartão de Débito,2410.58,2,4821.16
T004635,2023-07-26,C0508,Brasília,Teclado Mecânico,Periféricos,Pix,2073.75,1,2073.75
T004636,2024-04-27,C0658,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Crédito,2500.46,1,2500.46
T004637,2024-01-13,C1030,Curitiba,Fone Bluetooth,Acessórios,Pix,4781.81,3,14345.43
T004638,2023-10-10,C0469,Recife,Fone Bluetooth,Acessórios,Cartão de Crédito,1505.96,5,7529.8
T004639,2023-10-10,C1025,Campinas,Teclado Mecânico,Periféricos,Boleto,1215.98,3,3647.94
T004640,2023-09-01,C0864,Belo Horizonte,Fone Bluetooth,Acessórios,Boleto,1245.07,2,2490.14
T004641,2023-09-21,C0314,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Débito,1410.26,5,7051.3
T004642,2024-02-09,C0005,Curitiba,Webcam,Periféricos,Cartão de Crédito,1653.03,4,6612.12
T004643,2023-03-01,C0663,Belo Horizonte,Notebook,Informática,Cartão de Débito,1043.19,4,4172.76
T004644,2023-03-01,C0121,Recife,Tablet,Telefonia,Boleto,4914.38,1,4914.38
T004645,2023-08-02,C0790,Belo Horizonte,Smartphone,Telefonia,Pix,3928.71,1,3928.71
T004646,2024-10-07,C0965,Campinas,Carregador Portátil,Acessórios,Cartão de Débito,4924.32,4,19697.28
T004647,2023-11-28,C0893,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Crédito,2595.25,5,12976.25
T004648,2023-04-04,C0879,São Paulo,Teclado Mecânico,Periféricos,Boleto,4212.24,2,8424.48
T004649,2023-01-01,C0513,Rio de Janeiro,Monitor,Informática,Boleto,4800.41,2,9600.82
T004650,2024-04-02,C0032,Belo Horizonte,Tablet,Telefonia,Cartão de Débito,3102.12,3,9306.36
T004651,2023-09-08,C0059,Recife,Cadeira Gamer,Móveis,Boleto,2871.88,1,2871.88
T004652,2024-04-01,C0713,Curitiba,Cadeira Gamer,Móveis,Pix,904.82,3,2714.46
T004653,2024-02-26,C0196,Recife,Carregador Portátil,Acessórios,Cartão de Crédito,3948.86,2,7897.72
T004654,2023-03-14,C0337,Recife,Tablet,Telefonia,Pix,4784.8,2,9569.6
T004655,2023-08-09,C0929,Campinas,Mouse Gamer,Periféricos,Cartão de Débito,3646.2,2,7292.4
T004656,2023-12-07,C0926,Recife,Carregador Portátil,Acessórios,Cartão de Débito,706.69,5,3533.45
T004657,2023-09-23,C0846,Campinas,Webcam,Periféricos,Cartão de Débito,4488.27,5,22441.35
T004658,2023-08-01,C0858,São Paulo,Tablet,Telefonia,Pix,4586.27,4,18345.08
T004659,2023-02-24,C0722,Curitiba,Cadeira Gamer,Móveis,Boleto,4347.14,4,17388.56
T004660,2023-06-12,C0020,Belo Horizonte,Mouse Gamer,Periféricos,Pix,2954.17,3,8862.51
T004661,2024-11-16,C0273,Curitiba,Notebook,Informática,Cartão de Débito,3718.77,1,3718.77
T004662,2024-12-08,C0540,Salvador,Mouse Gamer,Periféricos,Pix,2082.29,2,4164.58
T004663,2023-03-23,C0843,Campinas,Cadeira Gamer,Móveis,Cartão de Crédito,4089.2,4,16356.8
T004664,2023-10-09,C0540,Curitiba,Monitor,Informática,Boleto,3358.27,5,16791.35
T004665,2024-12-13,C0915,Recife,Mouse Gamer,Periféricos,Cartão de Débito,3993.77,3,11981.31
T004666,2024-05-20,C1075,Belo Horizonte,Smartphone,Telefonia,Cartão de Crédito,137.25,3,411.75
T004667,2024-04-17,C0527,Belo Horizonte,Monitor,Informática,Cartão de Débito,3880.36,3,11641.08
T004668,2024-04-05,C1156,Brasília,Cadeira Gamer,Móveis,Cartão de Crédito,3101.51,4,12406.04
T004669,2024-07-09,C0175,Rio de Janeiro,Fone Bluetooth,Acessórios,Cartão de Débito,4935.44,1,4935.44
T004670,2024-08-13,C0435,Curitiba,Teclado Mecânico,Periféricos,Cartão de Débito,2404.8,3,7214.4
T004671,2024-04-13,C0528,São Paulo,Teclado Mecânico,Periféricos,Pix,1746.82,4,6987.28
T004672,2024-11-30,C0776,São Paulo,Smartphone,Telefonia,Pix,2950.51,5,14752.55
T004673,2024-01-17,C0981,Brasília,Notebook,Informática,Cartão de Crédito,2028.04,1,2028.04
T004674,2023-06-24,C0134,Salvador,Carregador Portátil,Acessórios,Boleto,81.8,3,245.4
T004675,2023-11-23,C0197,Campinas,Cadeira Gamer,Móveis,Pix,4620.17,1,4620.17
T004676,2023-10-06,C0760,Fortaleza,Smartphone,Telefonia,Cartão de Crédito,3705.85,2,7411.7
T004677,2023-04-02,C0234,Fortaleza,Webcam,Periféricos,Pix,3200.25,2,6400.5
T004678,2023-01-25,C1143,São Paulo,Carregador Portátil,Acessórios,Cartão de Débito,1605.83,4,6423.32
T004679,2024-10-13,C0075,Recife,Teclado Mecânico,Periféricos,Pix,909.01,4,3636.04
T004680,2024-04-30,C0370,Rio de Janeiro,Webcam,Periféricos,Boleto,1784.6,3,5353.8
T004681,2023-10-14,C0904,Campinas,Notebook,Informática,Boleto,547.2,4,2188.8
T004682,2023-02-13,C0201,Belo Horizonte,Monitor,Informática,Cartão de Crédito,3237.44,4,12949.76
T004683,2023-05-30,C0861,Brasília,Smartphone,Telefonia,Cartão de Débito,4324.34,2,8648.68
T004684,2024-10-28,C0782,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Crédito,75.54,4,302.16
T004685,2024-09-25,C0722,Curitiba,Webcam,Periféricos,Boleto,3689.2,3,11067.6
T004686,2023-08-19,C0954,Campinas,Tablet,Telefonia,Cartão de Débito,438.75,3,1316.25
T004687,2023-06-12,C0542,Brasília,Mouse Gamer,Periféricos,Cartão de Débito,1613.38,3,4840.14
T004688,2023-04-18,C1107,Porto Alegre,Mouse Gamer,Periféricos,Cartão de Débito,511.63,3,1534.89
T004689,2023-10-07,C0720,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Crédito,3899.47,4,15597.88
T004690,2023-04-09,C0955,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Débito,775.78,2,1551.56
T004691,2023-05-18,C0493,São Paulo,Mouse Gamer,Periféricos,Pix,4047.9,5,20239.5
T004692,2024-08-20,C0261,Recife,Monitor,Informática,Cartão de Crédito,3519.17,3,10557.51
T004693,2023-02-12,C0920,São Paulo,Carregador Portátil,Acessórios,Cartão de Débito,3350.56,5,16752.8
T004694,2024-05-28,C0773,Campinas,Fone Bluetooth,Acessórios,Boleto,3516.75,5,17583.75
T004695,2023-03-13,C0157,Salvador,Smartphone,Telefonia,Cartão de Crédito,778.67,1,778.67
T004696,2023-05-02,C0856,Campinas,Tablet,Telefonia,Cartão de Crédito,978.78,5,4893.9
T004697,2024-08-06,C0698,Recife,Monitor,Informática,Cartão de Crédito,3987.74,1,3987.74
T004698,2024-07-14,C1123,Curitiba,Fone Bluetooth,Acessórios,Cartão de Débito,2692.91,1,2692.91
T004699,2023-11-30,C0549,Fortaleza,Carregador Portátil,Acessórios,Cartão de Débito,384.05,5,1920.25
T004700,2024-06-13,C0127,Salvador,Tablet,Telefonia,Cartão de Crédito,3687.32,3,11061.96
T004701,2023-07-29,C0864,Porto Alegre,Mouse Gamer,Periféricos,Boleto,1166.42,1,1166.42
